Symbol,Name,ISIN,Exchange,Sector,Series
OIVL,ONESOURCE INDUSTRIES AND VENTURES LIMITED,INE125F01032,BSE,Unknown,EQ
BNRUDY,BNR Udyog Ltd.,INE355C01016,BSE,Unknown,EQ
SSPDL,SSPDL Limited,INE838C01011,BSE,Unknown,EQ
DAIKAFFI,Daikaffil Chemicals India Ltd.,INE789B01018,BSE,Unknown,EQ
CILSEC,Cil Securities Ltd.,INE830A01012,BSE,Unknown,EQ
CLIOINFO,Clio Infotech Ltd.,INE011B01017,BSE,Unknown,EQ
SUNSHIEL,Sunshield Chemicals Ltd.,INE199E01014,BSE,Unknown,EQ
HIPOLIN,Hipolin Ltd.,INE963A01011,BSE,Unknown,EQ
GDLLEAS,GDL Leasing & Finance ltd.,INE545E01018,BSE,Unknown,EQ
ABVL,Arunjyoti Bio Ventures Limited,INE485K01022,BSE,Unknown,EQ
SUCROSA,Super Crop Safe Ltd.,INE366G01022,BSE,Unknown,EQ
NGIND,N.G.Industries Ltd.,INE825C01018,BSE,Unknown,EQ
ASIAPAK,Asia Pack Ltd.,INE784M01016,BSE,Unknown,EQ
SICAPIT,S.I.Capital And Financial Services,INE417F01017,BSE,Unknown,EQ
ERPSOFT,ERP Soft Systems Ltd.,INE308B01017,BSE,Unknown,EQ
RRSECUR,R.R.Securities Ltd.,INE474H01014,BSE,Unknown,EQ
INTETHR,Integrated Thermoplastics Ltd.,INE038N01015,BSE,Unknown,EQ
RAMSONS,Ramsons Projects Ltd.,INE609D01014,BSE,Unknown,EQ
HARAFIN,Haryana Financial Corporation ltd.,INE737G01016,BSE,Unknown,EQ
RRPDEFENSE,RRP DEFENSE LIMITED,INE535P01015,BSE,Unknown,EQ
STANPACK,Stanpacks (India) Ltd.,INE457D01018,BSE,Unknown,EQ
RAMINFO,RAMINFO LIMITED,INE357B01022,BSE,Unknown,EQ
SUNILAGR,Sunil Agro Foods ltd.,INE224D01012,BSE,Unknown,EQ
DIANATEA,Diana Tea Co.Ltd.,INE012E01035,BSE,Unknown,EQ
ALFAICA,Alfa Ica (India) Ltd,INE042C01010,BSE,Unknown,EQ
SKCIL,Shri Keshav Cements and Infra Limited,INE260E01014,BSE,Unknown,EQ
INDIAHOME,India Home Loan Limited,INE274E01015,BSE,Unknown,EQ
JPTSEC,JPT Securities Ltd.,INE630C01012,BSE,Unknown,EQ
ROOPAIND,Roopa Industries Ltd.,INE443C01010,BSE,Unknown,EQ
SARTHAKGL,Sarthak Global Ltd.,INE075H01019,BSE,Unknown,EQ
UNIQUEO,Unique Organics Ltd.,INE333E01019,BSE,Unknown,EQ
SWRNASE,Swarna Securities Ltd.,INE595G01018,BSE,Unknown,EQ
VENMAX,Venmax Drugs And Pharmaceuticals Ltd,INE154G01022,BSE,Unknown,EQ
ARISE,Arihants Securities ltd.,INE190D01015,BSE,Unknown,EQ
VISAGAR,Visagar Financial Services Ltd,INE309H01038,BSE,Unknown,EQ
LIBORD,Libord Securities Ltd.,INE267E01019,BSE,Unknown,EQ
BHATEXT,Bharat Textiles & Proofing Industri,INE201N01019,BSE,Unknown,EQ
EBIX,ERAAYA LIFESPACES LIMITED,INE432F01032,BSE,Unknown,EQ
COMPEAU,Competent Automobiles Co. Ltd.,INE823B01015,BSE,Unknown,EQ
ZDHJERK,Dhanvantri Jeevan Rekha Ltd.,INE239F01015,BSE,Unknown,EQ
NEELKAN,Neelkanth Rockminerals ltd.,INE741D01015,BSE,Unknown,EQ
VINTAGES,Vintage Securities Ltd.,INE153C01015,BSE,Unknown,EQ
OSWALOR,Oswal Overseas Ltd,INE906K01027,BSE,Unknown,EQ
CONTILI,Contil India Limited,INE080G01029,BSE,Unknown,EQ
VIJSOLX,Vijay Solvex Ltd.,INE362D01010,BSE,Unknown,EQ
SHRIKRISH,Shri Krishna Devcon Limited,INE997I01012,BSE,Unknown,EQ
NIHARINF,Nihar Info Global Ltd.,INE876E01033,BSE,Unknown,EQ
UNITDCR,United Credit ltd.,INE858C01027,BSE,Unknown,EQ
CHECKPOINT,Checkpoint Trends Limited,INE396H01019,BSE,Unknown,EQ
GOTHIPL,Gothi Plascon (India) Ltd.,INE538G01018,BSE,Unknown,EQ
CEENIK,Ceenik Exports (india) Ltd.,INE418D01010,BSE,Unknown,EQ
KATIPATANG,KATI PATANG LIFESTYLE LIMITED,INE237C01016,BSE,Unknown,EQ
MENAMANI,MENA MANI INDUSTRIES LIMITED,INE148B01033,BSE,Unknown,EQ
INANI,Inani Marbles & Industries Ltd.,INE635D01027,BSE,Unknown,EQ
GEMSI,Gemstone Investments Ltd.,INE503D01027,BSE,Unknown,EQ
ELFORGE,El Forge Ltd.,INE158F01017,BSE,Unknown,EQ
DILIGENT,Diligent Industries Limited,INE650C01036,BSE,Unknown,EQ
EPSOMPRO,Epsom Properties Limited,INE601F01016,BSE,Unknown,EQ
ALFAVIO,Alfavision Overseas (India) Ltd.,INE883B01027,BSE,Unknown,EQ
ORGCOAT,Organic Coatings Ltd.,INE412E01011,BSE,Unknown,EQ
CATVISION,Catvision Limited,INE660B01011,BSE,Unknown,EQ
ABMKNO,ABM Knowledgeware Ltd.,INE850B01026,BSE,Unknown,EQ
KEMISTAR,Kemistar Corporation Limited,INE971L01029,BSE,Unknown,EQ
LADIAMO,Laser Diamonds Ltd.,INE995E01015,BSE,Unknown,EQ
ASSOCER,Associated Ceramics Ltd.,INE771E01010,BSE,Unknown,EQ
SKPSEC,SKP Securities Ltd.,INE709B01016,BSE,Unknown,EQ
SYSCHEM,Syschem (India) Ltd.,INE121D01036,BSE,Unknown,EQ
MEFCOMCAP,Mefcom Capital Markets Ltd.,INE186C01023,BSE,Unknown,EQ
HEMANG,Hemang Resources Limited,INE930A01010,BSE,Unknown,EQ
TAVERNIER,Tavernier Resources Limited,INE355H01015,BSE,Unknown,EQ
FILTRON,Filtron Engineers Ltd.,INE589N01017,BSE,Unknown,EQ
GLANCE,Glance Finance Ltd.,INE580D01017,BSE,Unknown,EQ
SHILCTECH,Shilchar Technologies Ltd.,INE024F01011,BSE,Unknown,EQ
TRADEWELL,TRADEWELL HOLDINGS LIMITED,INE819G01012,BSE,Unknown,EQ
SPRIGHT,SPRIGHT AGRO LIMITED,INE179O01031,BSE,Unknown,EQ
COLINZ,Colinz Laboratories ltd.,INE923C01011,BSE,Unknown,EQ
NLFL,Nalin Lease Finance Ltd.,INE606C01012,BSE,Unknown,EQ
RTSPOWR,RTS Power Corporation Ltd.,INE005C01017,BSE,Unknown,EQ
COMFINTE,Comfort Intech Ltd,INE819A01049,BSE,Unknown,EQ
SHYAMACOMP,Shyama Computronics and Services Limited,INE861E01019,BSE,Unknown,EQ
MAYURFL,Mayur Floorings Ltd.,INE262W01012,BSE,Unknown,EQ
ANJANI,Anjani Synthetics Limited,INE364D01032,BSE,Unknown,EQ
DECOMIC,Deco-Mica Ltd.,INE907E01010,BSE,Unknown,EQ
RANDER,Rander Corporation Ltd.,INE821D01031,BSE,Unknown,EQ
RASIELEC,Rasi Electrodes Ltd.,INE822D01021,BSE,Unknown,EQ
SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) LIMITED,INE962E01015,BSE,Unknown,EQ
CITIPOR,Citiport Financial Services Ltd.,INE494D01011,BSE,Unknown,EQ
DHRUVCA,Dhruva Capital Services Ltd.,INE972E01014,BSE,Unknown,EQ
SHAMROIN,Shamrock Industrial Co. Ltd.,INE022F01015,BSE,Unknown,EQ
PRIMAIN,Prima Industries Ltd.,INE723N01012,BSE,Unknown,EQ
INDGELA,India Gelatine & Chemicals Ltd.,INE342D01012,BSE,Unknown,EQ
OPTIFIN,Optimus Finance Limited,INE031G01022,BSE,Unknown,EQ
PARAGONF,Paragon Finance Ltd.,INE015E01012,BSE,Unknown,EQ
PRATIKSH,Pratiksha Chemicals Ltd.,INE530D01012,BSE,Unknown,EQ
ESHAMEDIA,Esha Media Research Limited,INE328F01016,BSE,Unknown,EQ
EQUILATERA,EQUILATERAL ENTERPRISES LIMITED,INE060N01019,BSE,Unknown,EQ
B2BSOFT,B2B Software Technologies Ltd.,INE151B01011,BSE,Unknown,EQ
NIKKIGL,Nikki Global Finance Ltd.,INE526C01012,BSE,Unknown,EQ
RADHEDE,Radhe Developers (India) ltd.,INE986B01044,BSE,Unknown,EQ
KINETRU,Kinetic Trust Ltd.,INE674M01019,BSE,Unknown,EQ
ELIXIR,Elixir Capital Limited,INE785D01012,BSE,Unknown,EQ
TRISHAKT,Trishakti Industries Limited,INE238C01022,BSE,Unknown,EQ
PANKAJPO,Pankaj Polymers Ltd.,INE698B01011,BSE,Unknown,EQ
MARBLE,MARBLE CITY INDIA LIMITED,INE807H01023,BSE,Unknown,EQ
ADHHATA,ADHATA GLOBAL LIMITED,INE586D01014,BSE,Unknown,EQ
NATPLASTI,National Plastic Technologies Ltd,INE896D01017,BSE,Unknown,EQ
LEADFIN,Lead Financial Services  Ltd,INE531D01010,BSE,Unknown,EQ
NATFIT,National Fittings Limited,INE643C01015,BSE,Unknown,EQ
ARTEFACT,Artefact Projects Ltd,INE885B01014,BSE,Unknown,EQ
AMITINT,Amit International Ltd.,INE053D01015,BSE,Unknown,EQ
TUSALDAH,TUSALDAH LIMITED,INE319M01011,BSE,Unknown,EQ
NUTECGLOB,Nutech Global Ltd.,INE960H01012,BSE,Unknown,EQ
DHPIND,DHP India Ltd.,INE590D01016,BSE,Unknown,EQ
RRIL,RRIL LIMITED,INE951M01037,BSE,Unknown,EQ
AVAILFC,Available Finance Ltd.,INE325G01010,BSE,Unknown,EQ
INTCAPL,INTEGRA CAPITAL LIMITED,INE366H01012,BSE,Unknown,EQ
MARUTISE,Maruti Securities Ltd.,INE368C01019,BSE,Unknown,EQ
JAYIND,JAYATMA INDUSTRIES LIMITED,INE250D01017,BSE,Unknown,EQ
ROSELABS,Roselabs Finance Ltd.,INE475C01012,BSE,Unknown,EQ
CHARMS,Charms Industries Ltd,INE442C01012,BSE,Unknown,EQ
VIKALPS,Vikalp Securities Ltd.,INE186E01011,BSE,Unknown,EQ
MILESTONE,Milestone Global Limited,INE151H01018,BSE,Unknown,EQ
BERVINL,Bervin Investments And Leasing Ltd.,INE348I01018,BSE,Unknown,EQ
GUJINV,Gujarat Investa Ltd.,INE373D01017,BSE,Unknown,EQ
PEETISEC,Peeti Securities Ltd.,INE328D01011,BSE,Unknown,EQ
MERCURYEV,MERCURY EV-TECH LIMITED,INE763M01028,BSE,Unknown,EQ
SRAMSET,Shriram Asset Management Co.Ltd.,INE777G01012,BSE,Unknown,EQ
GOLECHA,Golechha Global Finance Ltd.,INE427D01011,BSE,Unknown,EQ
EKANSH,Ekansh Concepts Limited,INE005E01013,BSE,Unknown,EQ
SPAR,SPARC ELECTREX LIMITED,INE960B01015,BSE,Unknown,EQ
CSURGSU,Centenial Surgical Suture Ltd.,INE405H01018,BSE,Unknown,EQ
HASTIFIN,Hasti Finance Ltd.,INE671D01014,BSE,Unknown,EQ
UPSURGE,Upsurge Investment And Finance Ltd.,INE890B01014,BSE,Unknown,EQ
PADAMCO,Padam Cotton Yarns Ltd.,INE448D01025,BSE,Unknown,EQ
WOMENNET,Women Networks Ltd.,INE905B01010,BSE,Unknown,EQ
POLYCON,Polycon International Ltd.,INE262C01014,BSE,Unknown,EQ
SOURCENTRL,Source Natural Foods & Herbal Suppl Ltd,INE679C01027,BSE,Unknown,EQ
GGAUTO,G.G.Automotive Gears Ltd.,INE493B01017,BSE,Unknown,EQ
LWSKNIT,LWS Knitwear Ltd,INE281M01013,BSE,Unknown,EQ
ANSINDUS,ANS Limited,INE234J01018,BSE,Unknown,EQ
ALCHCORP,Alchemist Corporation Ltd,INE057D01016,BSE,Unknown,EQ
TUNITEX,Tuni Textile Mills Ltd.,INE560D01027,BSE,Unknown,EQ
RADIXIND,Radix Industries (India) Limited,INE576N01014,BSE,Unknown,EQ
KIRANPR,Kiran Print-Pack Ltd.,INE516D01011,BSE,Unknown,EQ
NARPROP,Narendra Properties Ltd.,INE603F01012,BSE,Unknown,EQ
MEGACOR,Mega Corporation Ltd,INE804B01023,BSE,Unknown,EQ
SYTIXSE,Systematix Securities Ltd.,INE07P301011,BSE,Unknown,EQ
SUNGOLD,Sungold Capital Ltd.,INE271D01013,BSE,Unknown,EQ
SAFFRON,Saffron Industries Limited,INE474D01013,BSE,Unknown,EQ
PWASML,Prakash Woollen & Synthetic Mills Ltd,INE523I01016,BSE,Unknown,EQ
LYONSCO,Lyons Corporate Market Ltd.,INE100F01019,BSE,Unknown,EQ
VARDHMAN,Vardhman Concrete Limited,INE115C01014,BSE,Unknown,EQ
POLYLINK,Polylink Polymers (india) Ltd.,INE323D01020,BSE,Unknown,EQ
MINAXI,Minaxi Textiles Ltd.,INE952C01028,BSE,Unknown,EQ
BOSTONBIO,Boston Bio Systems Ltd.,INE109B01019,BSE,Unknown,EQ
CONTICON,Continental Controls Ltd.,INE545B01022,BSE,Unknown,EQ
NOUVEAU,Nouveau Global Ventures Limited,INE317B01042,BSE,Unknown,EQ
DUKEOFS,Duke Offshore Ltd.,INE397G01019,BSE,Unknown,EQ
CYBELEIND,Cybele  Industries Limited,INE183D01010,BSE,Unknown,EQ
FILME,Filmcity Media Ltd.,INE600B01033,BSE,Unknown,EQ
CGVAK,Cg-Vak Software & Exports Ltd.,INE084D01010,BSE,Unknown,EQ
NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,INE268H01044,BSE,Unknown,EQ
OMKAR,Omkar Overseas ltd.,INE680D01015,BSE,Unknown,EQ
SYBLY,Sybly Industries Ltd.,INE080D01042,BSE,Unknown,EQ
ESARIND,Esaar (India) Ltd.,INE404L01039,BSE,Unknown,EQ
MARIS,Maris Spinners Ltd.,INE866D01010,BSE,Unknown,EQ
INDERGR,Indergiri Finance ltd.,INE628F01019,BSE,Unknown,EQ
SKRABUL,Shukra Bullions Limited,INE561E01015,BSE,Unknown,EQ
STEP2COR,Step Two Corporation Ltd.,INE623D01015,BSE,Unknown,EQ
ORIENTTR,Orient Tradelink Ltd.,INE681D01039,BSE,Unknown,EQ
MAHANIN,Mahan Industries Ltd.,INE735D01041,BSE,Unknown,EQ
DESHRAK,Desh Rakshak Aushdhalaya Ltd.,INE971E01016,BSE,Unknown,EQ
ACESOFT,Ace Software Exports ltd.,INE849B01010,BSE,Unknown,EQ
SOFTRAKV,Softrak Venture Investments Ltd.,INE562E01021,BSE,Unknown,EQ
MIZVEN,MIZZEN VENTURES LIMITED,INE681K01026,BSE,Unknown,EQ
RISHDIGA,Rishabh Digha Steel And Allied Prod,INE864D01015,BSE,Unknown,EQ
MAINFRA,Maruti Infrastructure Ltd.,INE392G01028,BSE,Unknown,EQ
KOBO,KOBO BIOTECH LIMITED,INE881A01015,BSE,Unknown,EQ
JHACC,Jhaveri Credits & Capital Ltd.,INE865D01012,BSE,Unknown,EQ
RAGHUTOB,Raghunath Tobacco Co. Ltd.,INE754B01012,BSE,Unknown,EQ
DRL,DISHA RESOURCES LIMITED,INE193D01019,BSE,Unknown,EQ
AMITSEC,Amit Securities Ltd.,INE137E01014,BSE,Unknown,EQ
ASHUTPM,Ashutosh Paper Mills Ltd.,INE723K01018,BSE,Unknown,EQ
SANJIVIN,Sanjivani Paranteral Ltd.,INE860D01013,BSE,Unknown,EQ
RANJITSE,Ranjit Securities Ltd.,INE863D01017,BSE,Unknown,EQ
VASINFRA,Vas Infrastructure  Ltd.,INE192C01013,BSE,Unknown,EQ
KMFBLDR,KMF Builders & Developers Ltd.,INE580H01026,BSE,Unknown,EQ
BERYLSE,Beryl Securities Ltd,INE508J01015,BSE,Unknown,EQ
RAP,RAP CORP LIMITED,INE483D01014,BSE,Unknown,EQ
DEVINE,Devine Impex Limited,INE455C01014,BSE,Unknown,EQ
BAMPSL,Bampsl Securities Ltd.,INE802A01037,BSE,Unknown,EQ
GENPHARMA,GENPHARMASEC LIMITED,INE861N01036,BSE,Unknown,EQ
INCON,Incon Engineers Ltd.,INE507D01010,BSE,Unknown,EQ
MIDPOLY,Midland Polymers Ltd.,INE046M01036,BSE,Unknown,EQ
GOGIACAPGL,GOGIA CAPITAL GROWTH LIMITED,INE832C01014,BSE,Unknown,EQ
GORANIN,Gorani Industries Ltd.,INE792J01015,BSE,Unknown,EQ
KGPETRO,KG Petrochem Ltd.,INE902G01016,BSE,Unknown,EQ
UFMINDL,UFM Industries Ltd,INE832E01010,BSE,Unknown,EQ
MAL,Meyer Apparel Limited,INE100C01024,BSE,Unknown,EQ
STARCOM,Starcom Information Technology Ltd,INE347I01010,BSE,Unknown,EQ
OROSMITHS,Orosil Smiths India Limited,INE628B01034,BSE,Unknown,EQ
TEJASSVI,TEJASSVI AAHARAM LIMITED,INE173E01019,BSE,Unknown,EQ
SILVOAK,Silver Oak (India) Ltd.,INE870J01019,BSE,Unknown,EQ
PRAVEG,PRAVEG LIMITED,INE722B01019,BSE,Unknown,EQ
SICL,Suvidha Infraestate Corporation Limited,INE936N01010,BSE,Unknown,EQ
TOKYOFIN,Tokyo Finance Ltd.,INE546D01018,BSE,Unknown,EQ
BJDUP,B.J.Duplex Boards Ltd.,INE265C01025,BSE,Unknown,EQ
NATGENI,National General Industries Ltd.,INE654H01011,BSE,Unknown,EQ
UVS,UVS HOSPITALITY AND SERVICES LIMITED,INE528C01018,BSE,Unknown,EQ
ABATEAS,ABATE AS INDUSTRIES LIMITED,INE454E01013,BSE,Unknown,EQ
HITTCO,Hittco Tools Ltd.,INE863C01019,BSE,Unknown,EQ
YUVRAAJHPL,YUVRAAJ HYGIENE PRODUCTS LTD,INE139D01020,BSE,Unknown,EQ
RRMETAL,RR METALMAKERS INDIA LIMITED,INE117K01013,BSE,Unknown,EQ
VISIONCO,Vision Corporation Ltd.,INE661D01015,BSE,Unknown,EQ
BISIL,Bisil Plast Limited,INE214D01021,BSE,Unknown,EQ
INANISEC,Inani Securities Ltd.,INE224C01014,BSE,Unknown,EQ
ANKIN,Anka India Ltd.,INE067C01025,BSE,Unknown,EQ
VAGHANI,Vaghani Techno-Build Limited,INE554H01021,BSE,Unknown,EQ
ARISINT,Aris International Limited,INE588E01026,BSE,Unknown,EQ
MAYUR,Mayur Leather Products Ltd.,INE799E01011,BSE,Unknown,EQ
AMERISE,AMERISE BIOSCIENCES LIMITED,INE673C01020,BSE,Unknown,EQ
ADVIKLA,Advik Laboratories Ltd.,INE537C01019,BSE,Unknown,EQ
PRITHVIEXCH,Prithvi Exchange (India) Limited,INE621B01021,BSE,Unknown,EQ
KHYATI,Khyati Multimedia-Entertainment Ltd,INE593B01030,BSE,Unknown,EQ
RAINBOWF,Rainbow Foundations Ltd,INE230F01014,BSE,Unknown,EQ
VSDCONF,VSD Confin ltd.,INE489F01016,BSE,Unknown,EQ
TRICOMFRU,Tricom Fruit Products Limited,INE843F01014,BSE,Unknown,EQ
PANCHSHEEL,Panchsheel Organic Ltd.,INE316G01019,BSE,Unknown,EQ
MENNPIS,Menon Pistons Ltd.,INE650G01029,BSE,Unknown,EQ
PRISMFN,Prism Finance Ltd.,INE429Q01019,BSE,Unknown,EQ
SILICON,Silicon Valley Infotech Ltd.,INE913A01024,BSE,Unknown,EQ
GENNEX,Gennex Laboratories Ltd,INE509C01026,BSE,Unknown,EQ
HIRAUTO,Hira Automobiles Ltd.,INE258Z01013,BSE,Unknown,EQ
GINISILK,Gini Silk Mills Ltd.,INE548B01018,BSE,Unknown,EQ
BIOGEN,BIOGEN PHARMACHEM INDUSTRIES LIMITED,INE703D01023,BSE,Unknown,EQ
GKCONS,G.k.Consultants Ltd.,INE131D01019,BSE,Unknown,EQ
UNJHAFOR,Unjha Formulations Ltd.,INE576D01015,BSE,Unknown,EQ
PFLINFOTC,PFL Infotech Ltd.,INE600F01018,BSE,Unknown,EQ
SHRADDHA,SHRADDHA PRIME PROJECTS LTD,INE311M01018,BSE,Unknown,EQ
CISTRO,Cistro Telelink Ltd.,INE365C01023,BSE,Unknown,EQ
KACHCHH,Kachchh Minerals Ltd.,INE059E01010,BSE,Unknown,EQ
PADALPO,Padmanabh Alloys & Polymers Ltd.,INE630U01014,BSE,Unknown,EQ
KACL,Kaiser Corporation Limited,INE229G01022,BSE,Unknown,EQ
KCLINFRA,KCL Infra Projects Limited,INE469F01026,BSE,Unknown,EQ
SESHACHAL,Seshachal Technologies Ltd,INE331F01028,BSE,Unknown,EQ
SCANPRO,Scan Projects Ltd,INE393D01015,BSE,Unknown,EQ
METALCO,Metal Coatings (India) Ltd.,INE161E01014,BSE,Unknown,EQ
SGNTE,SGN Telecoms Ltd.,INE266C01023,BSE,Unknown,EQ
GANGAPA,Ganga Papers India Ltd,INE278O01015,BSE,Unknown,EQ
TIRSARJ,Tirupati Sarjan Ltd.,INE297J01023,BSE,Unknown,EQ
MUNOTHFI,Munoth Financial Services Ltd.,INE348D01019,BSE,Unknown,EQ
RODIUM,Rodium Realty Limited,INE513E01024,BSE,Unknown,EQ
RCCEMEN,RCC Cements Ltd,INE335N01015,BSE,Unknown,EQ
NAGTECH,Nagarjuna Agritech Ltd.,INE793H01017,BSE,Unknown,EQ
NATHUEC,Natura Hue Chem Ltd.,INE487B01019,BSE,Unknown,EQ
IECEDU,IEC Education Limited,INE172B01017,BSE,Unknown,EQ
INDUSFINL,Indus Finance Limited,INE935D01013,BSE,Unknown,EQ
LAHOTIOV,Lahoti Overseas Ltd.,INE515C01023,BSE,Unknown,EQ
TRINITYLEA,Trinity League India Limited,INE884X01011,BSE,Unknown,EQ
ASTAR,Asian Star Co. Ltd.,INE194D01017,BSE,Unknown,EQ
ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE LIMITED,INE457G01029,BSE,Unknown,EQ
BHARATAGRI,Bharat Agri Fert and Realty Ltd,INE842D01029,BSE,Unknown,EQ
UNITINT,Unitech International Ltd,INE929K01011,BSE,Unknown,EQ
SACHEMT,Sacheta Metals Ltd.,INE433G01020,BSE,Unknown,EQ
ANJANIFIN,Anjani Finance Ltd,INE283D01018,BSE,Unknown,EQ
SVAINDIA,SVA India Ltd,INE763K01014,BSE,Unknown,EQ
TACENT,Tacent Projects Limited,INE149D01011,BSE,Unknown,EQ
IIL,INTEGRATED INDUSTRIES LIMITED,INE882B01037,BSE,Unknown,EQ
SAWACA,SAWACA ENTERPRISES LIMITED,INE248B01023,BSE,Unknown,EQ
CCLINTER,CCL International Ltd,INE778E01031,BSE,Unknown,EQ
GALLOPENT,Gallops Enterprise  Limited,INE755J01012,BSE,Unknown,EQ
CROISSANCE,CROISSANCE LIMITED,INE587J01027,BSE,Unknown,EQ
MADHUVEER,Madhuveer Com 18 Network Limited,INE312M01016,BSE,Unknown,EQ
GALAGEX,Galaxy Agrico Exports Ltd.,INE803L01016,BSE,Unknown,EQ
GOPAIST,Gopal Iron & Steels Co.(Gujarat) Lt,INE641H01018,BSE,Unknown,EQ
HINDAPL,Hindustan Appliances Ltd,INE02XD01011,BSE,Unknown,EQ
SHAQUAK,Shantanu Sheorey Aquakult ltd.,INE545N01019,BSE,Unknown,EQ
GOLCA,Golden Carpets Limited.,INE595D01015,BSE,Unknown,EQ
INNOCORP,Innocorp Limited,INE214B01017,BSE,Unknown,EQ
SARTHAKIND,Sarthak Industries Ltd.,INE074H01012,BSE,Unknown,EQ
SAICAPI,Sai Capital Ltd.,INE531X01018,BSE,Unknown,EQ
LEXORAA,LEXORAA INDUSTRIES LIMITED,INE185D01015,BSE,Unknown,EQ
CHADPAP,Chadha Papers Ltd.,INE669W01018,BSE,Unknown,EQ
VERTEX,Vertex Securities Ltd.,INE316D01024,BSE,Unknown,EQ
RIBATEX,Riba Textiles Ltd.,INE811H01017,BSE,Unknown,EQ
NEWINFRA,Newtime Infrastructure Limited,INE997D01021,BSE,Unknown,EQ
KASHYAP,Kashyap Tele-Medicines Limited,INE108B01029,BSE,Unknown,EQ
IITLPROJ,IITL PROJECTS LIMITED,INE786E01018,BSE,Unknown,EQ
HARIGOV,Hari Govind International Ltd.,INE167F01018,BSE,Unknown,EQ
CHLOGIST,Chartered Logistics Ltd,INE558F01026,BSE,Unknown,EQ
HINDALUMI,HIND ALUMINIUM INDUSTRIES LTD.,INE227B01019,BSE,Unknown,EQ
SENINFO,Senthil Infotek Limited,INE564B01015,BSE,Unknown,EQ
SPECFOOD,Spectrum Foods Limited,INE547C01018,BSE,Unknown,EQ
DECPO,Deccan Polypacks Ltd,INE132E01015,BSE,Unknown,EQ
AMRAAGRI,Amraworld Agrico Ltd.,INE735C01027,BSE,Unknown,EQ
AUTOPINS,Auto Pins (India) Ltd.,INE706C01028,BSE,Unknown,EQ
ODYCORP,Odyssey Corporation Ltd.,INE839E01023,BSE,Unknown,EQ
IKOMA,IKOMA TECHNOLOGIES LIMITED,INE164D01010,BSE,Unknown,EQ
INDCTST,Inducto Steels ltd.,INE146H01018,BSE,Unknown,EQ
SAMINDUS,Sam Industries Ltd.,INE653D01012,BSE,Unknown,EQ
SHVFL,Shree Vatsaa Finance & Leasing Ltd.,INE981C01019,BSE,Unknown,EQ
POOJAENT,VASHU BHAGNANI INDUSTRIES LIMITED,INE147C01017,BSE,Unknown,EQ
GRAVITY,Gravity (India) Ltd.,INE995A01013,BSE,Unknown,EQ
AARCON,AARCON FACILITIES LIMITED,INE056J01015,BSE,Unknown,EQ
ZENOTECH,Zenotech Laboratories Limited,INE486F01012,BSE,Unknown,EQ
HINDBIO,Hindustan Bio Sciences Ltd.,INE597C01021,BSE,Unknown,EQ
FRONTCORP,Frontline Corporation Limited,INE092D01013,BSE,Unknown,EQ
WALLFORT,Wallfort Financial Services Ltd.,INE121B01014,BSE,Unknown,EQ
TRUSTEDGE,Trustedge Capital Limited,INE398H01015,BSE,Unknown,EQ
ABHICAP,Abhinav Capital Services Limited,INE516F01016,BSE,Unknown,EQ
SUMUKA,Sumuka Agro Industries Limited,INE311N01016,BSE,Unknown,EQ
INTERDIGI,Interworld Digital Ltd.,INE177D01020,BSE,Unknown,EQ
MONIND,MONIND LIMITED,INE407E01029,BSE,Unknown,EQ
SHKALYN,Shri Kalyan Holdings Ltd.,INE079N01019,BSE,Unknown,EQ
ATVOENT,Atvo Enterprises Limited,INE219M01021,BSE,Unknown,EQ
EPUJA,EPUJA SPIRITECH LIMITED,INE807D01030,BSE,Unknown,EQ
INDOCITY,Indo-City Infotech Ltd.,INE456B01014,BSE,Unknown,EQ
SBECSUG,SBEC Sugar Ltd.,INE948G01019,BSE,Unknown,EQ
MEGFI,Mega Fin (India) Ltd.,INE524D01015,BSE,Unknown,EQ
BRIJLEAS,Brijlaxmi Leasing & Finance ltd.,INE957E01031,BSE,Unknown,EQ
TRIUMPIN,Triumph International Finance India,INE382B01012,BSE,Unknown,EQ
GTEIT,G-Tech Info-Training Ltd.,INE634D01038,BSE,Unknown,EQ
MOHITE,Mohite Industries Limited,INE154B01023,BSE,Unknown,EQ
HOTLSILV,H.S.India Ltd.,INE731B01010,BSE,Unknown,EQ
JOHNPHARMA,JOHNSON PHARMACARE LIMITED,INE560F01022,BSE,Unknown,EQ
GUJSTATFIN,Gujarat State Financial corporation,INE944A01011,BSE,Unknown,EQ
MINOLTAF,Minolta Finance Ltd.,INE514C01026,BSE,Unknown,EQ
OMKARPH,Omkar Pharmachem Ltd.,INE501C01015,BSE,Unknown,EQ
GAYATRI,Gayatri Sugars Ltd.,INE622E01023,BSE,Unknown,EQ
CMXLTD,CMX HOLDINGS LIMITED,INE027F01014,BSE,Unknown,EQ
BENGALT,Bengal Tea & fabrics Ltd.,INE665D01016,BSE,Unknown,EQ
TCIIND,TCI Industries Ltd.,INE920B01019,BSE,Unknown,EQ
LANDMARC,Landmarc Leisure Corporation Ltd.,INE394C01023,BSE,Unknown,EQ
TCFCFINQ,TCFC Finance Ltd,INE389D01013,BSE,Unknown,EQ
